long,lat,id_arbol,altura_tot,diametro,inclinacio,id_especie,nombre_com,nombre_cie,tipo_folla,espacio_ve,ubicacion,nombre_fam,nombre_gen,origen,coord_x,coord_y
-58.4791370204,-34.6439948934,28227,28,122,0,34,Olmo europeo,Ulmus procera,Árbol Latifoliado Caducifolio,"AVELLANEDA, NICOLÁS, Pres.","DIRECTORIO, AV. - LACARRA, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO, DR.",Ulmaceas,Ulmus,Exótico,98548.034813,98366.39081
-58.5152283222,-34.649431434899995,28228,7,31,0,27,Pindó,Syagrus romanzoffiana,Palmera,SANTOJANNI,MARTINIANO LEGUIZAMÓN. - PATRON - MURGUIONDO -  ACASSUSO,Arecaceas,Syagrus,Nativo/Autóctono,95239.439119,97762.16232999999
-58.481450339700004,-34.6536455114,28229,3,6,0,24,Liquidambar,Liquidambar  styraciflua,Árbol Latifoliado Caducifolio,S/D,"SAN JUAN BAUTISTA DE LA SALLE,  E/ DELLEPIANE, LUIS J., TTE. GRAL., AV. Y REMEDIOS",Hamamelidáceas,Liquidámbar,Exótico,98336.14816699999,97295.778521
-58.4812661025,-34.653682859,28230,4,7,0,24,Liquidambar,Liquidambar  styraciflua,Árbol Latifoliado Caducifolio,S/D,"SAN JUAN BAUTISTA DE LA SALLE,  E/ DELLEPIANE, LUIS J., TTE. GRAL., AV. Y REMEDIOS",Hamamelidáceas,Liquidámbar,Exótico,98353.036025,97291.638271
-58.4676596304,-34.6518092765,28231,9,20,0,12,Acacia blanca,Robinia pseudoacacia,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Leguminosas,Robinia,Exótico,99600.348757,97499.622863
-58.467722361099995,-34.6519407933,28232,9,20,0,12,Acacia blanca,Robinia pseudoacacia,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Leguminosas,Robinia,Exótico,99594.59070700001,97485.035804
-58.4679610615,-34.6523525589,28233,8,13,0,212,Álamo de Italia,Populus nigra cv. italica,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99572.710117,97439.355275
-58.46812656229999,-34.652667423000004,28234,9,20,0,212,Álamo de Italia,Populus nigra cv. italica,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99557.547253,97404.423105
-58.469322204499996,-34.6550221827,28235,7,30,7,359,Pino,Pinus sp.,No Determinado,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Pináceas,Pinus,Exótico,99447.95237,97143.199575
-58.4692761616,-34.654920052600005,28236,1,20,0,999,No Determinable,No Determinable,No Determinado,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",No identificada,No identificado,No Determinado,99452.17494,97154.52374
-58.4693683479,-34.655015239099995,28237,22,90,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Mirtáceas,Eucalyptus,Exótico,99443.7298,97143.967315
-58.46908555,-34.6544494236,28238,1,20,0,999,No Determinable,No Determinable,No Determinado,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",No identificada,No identificado,No Determinado,99469.641024,97206.73005900001
-58.4692782091,-34.6546017558,28239,22,90,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Mirtáceas,Eucalyptus,Exótico,99451.983005,97189.839779
-58.468978845200006,-34.654209016399996,28240,9,25,0,39,Lapacho amarillo,Tabebuia chrysotricha,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Bignoniáceas,Tabebuia,Nativo/Autóctono,99479.429709,97233.409023
-58.4688490338,-34.6542280433,28241,14,30,0,361,Álamo,Populus sp.,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99491.329679,97231.297738
-58.4688258743,-34.6537764255,28242,14,45,0,361,Álamo,Populus sp.,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99493.440964,97281.392772
-58.46885522229999,-34.6538300594,28243,9,20,0,39,Lapacho amarillo,Tabebuia chrysotricha,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Bignoniáceas,Tabebuia,Nativo/Autóctono,99490.753874,97275.442787
-58.4689075892,-34.653906228000004,28244,9,20,0,39,Lapacho amarillo,Tabebuia chrysotricha,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Bignoniáceas,Tabebuia,Nativo/Autóctono,99485.955499,97266.997648
-58.4687819336,-34.6540619122,28245,6,10,0,359,Pino,Pinus sp.,No Determinado,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Pináceas,Pinus,Exótico,99497.471599,97249.723498
-58.4689159981,-34.6540308059,28246,6,10,0,359,Pino,Pinus sp.,No Determinado,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Pináceas,Pinus,Exótico,99485.18775900001,97253.178328
-58.468905532600004,-34.6541207697,28247,9,25,0,39,Lapacho amarillo,Tabebuia chrysotricha,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Bignoniáceas,Tabebuia,Nativo/Autóctono,99486.147434,97243.197708
-58.468585087200005,-34.653283352399995,28248,20,30,0,45,Casuarina,Casuarina cunninghamiana,Árbol Latifoliado Perenne,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Casuarinaceas,Casuarina,Exótico,99515.513488,97336.09424600001
-58.468714912799996,-34.6534822928,28249,6,16,0,39,Lapacho amarillo,Tabebuia chrysotricha,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Bignoniáceas,Tabebuia,Nativo/Autóctono,99503.613519,97314.021722
-58.4694750509,-34.6552055261,28250,16,25,0,361,Álamo,Populus sp.,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99433.941115,97122.854465
-58.469479313,-34.655300717399996,28251,4,10,0,12,Acacia blanca,Robinia pseudoacacia,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Leguminosas,Robinia,Exótico,99433.557245,97112.29804
-58.468283548900004,-34.6528802447,28252,6,10,0,359,Pino,Pinus sp.,No Determinado,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Pináceas,Pinus,Exótico,99543.152128,97380.815101
-58.4684866716,-34.6529840806,28253,6,20,0,359,Pino,Pinus sp.,No Determinado,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Pináceas,Pinus,Exótico,99524.53443300001,97369.29900099999
-58.4684678113,-34.6531484131,28254,6,28,0,39,Lapacho amarillo,Tabebuia chrysotricha,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Bignoniáceas,Tabebuia,Nativo/Autóctono,99526.261848,97351.065176
-58.469810117799994,-34.6558941131,28255,18,73,0,73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii,Árbol Conífero Perenne,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Araucariaceas,Araucaria,Exótico,99403.23151499999,97046.464337
-58.4696929725,-34.6560827,28256,16,15,0,14,Álamo plateado,Populus alba,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99413.979875,97025.543422
-58.469711739,-34.6561207395,28257,16,15,0,14,Álamo plateado,Populus alba,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99412.25246,97021.320852
-58.4696196249,-34.6556016986,28258,8,25,0,31,Ceibo,Erythrina crista-galli,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Leguminosas,Erythrina,Nativo/Autóctono,99420.6976,97078.901351
-58.4695065071,-34.6556830144,28259,7,25,0,361,Álamo,Populus sp.,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99431.06208999999,97069.880406
-58.4695631332,-34.6557955103,28260,16,25,0,361,Álamo,Populus sp.,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Salicáceas,Populus,Exótico,99425.879845,97057.404631
-58.469416475699994,-34.6552661058,28261,7,20,0,1,Fresno americano,Fraxinus pennsylvanica,Árbol Latifoliado Caducifolio,S/D,"DELLEPIANE, LUIS J., TTE. GRAL., AV. E/ SAN JUAN BAUTISTA DE LA SALLE, AV. Y LACARRA, AV.",Oleáceas,Fraxinus,Exótico,99439.31529500001,97116.13674
-58.5220334779,-34.656902742,28262,13,74,0,18,Gomero,Ficus elastica,Árbol Latifoliado Perenne,"PALACIOS, ALFREDO L.","SUAREZ, JOSE L. - ACASSUSO - SALADILLO",Moráceas,Ficus,Exótico,94616.059007,96932.994502
-58.5221564722,-34.6569729039,28263,18,59,12,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,"PALACIOS, ALFREDO L.","SUAREZ, JOSE L. - ACASSUSO - SALADILLO",Mirtáceas,Eucalyptus,Exótico,94604.786024,96925.207244
-58.490235436599995,-34.643083343,28264,12,60,0,7,Arce negundo,Acer negundo,Árbol Latifoliado Caducifolio,"CORSINI, IGNACIO",MOZART - BRAGADO - TAPALQUE - PITAGORAS,Aceráceas,Acer,Exótico,97530.483275,98467.295565
-58.4842624895,-34.6478731551,28265,8,17,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,"OLIVERA, DOMINGO",REMEDIOS - MOZART - TANDIL - MORETO,Bombacáceas,Ceiba,Nativo/Autóctono,98078.218605,97936.076319
-58.4694859371,-34.6589436846,28266,4,34,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,S/D,"SANTIAGO DE COMPOSTELA, AV. E/ AMEGHINO, FLORENTINO, DR. Y ASTURIAS",Bombacáceas,Ceiba,Nativo/Autóctono,99432.978969,96708.16334700001
-58.4690496478,-34.658573489,28267,5,41,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,S/D,"SANTIAGO DE COMPOSTELA, AV. E/ AMEGHINO, FLORENTINO, DR. Y ASTURIAS",Bombacáceas,Ceiba,Nativo/Autóctono,99472.960948,96749.236985
-58.468707297200005,-34.6582991999,28268,4,36,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,S/D,"SANTIAGO DE COMPOSTELA, AV. E/ AMEGHINO, FLORENTINO, DR. Y ASTURIAS",Bombacáceas,Ceiba,Nativo/Autóctono,99504.34611900001,96779.666955
-58.4684676083,-34.658091340700004,28269,4,38,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,S/D,"SANTIAGO DE COMPOSTELA, AV. E/ AMEGHINO, FLORENTINO, DR. Y ASTURIAS",Bombacáceas,Ceiba,Nativo/Autóctono,99526.315739,96802.728233
-58.474145097,-34.648889721399996,28270,8,22,0,4,Tilo,Tilia viridis subsp. x moltkei,Árbol Latifoliado Caducifolio,S/D,"MORENO, PERITO, AV. - CAGLIARI - MONTE - VALLE, MARIA R. DEL",Tiliaceas,Tilia,Exótico,99005.767682,97823.458272
-58.474361396800006,-34.6488569788,28271,5,28,0,56,Palmera china,Trachycarpus fortunei,Palmera,S/D,"MORENO, PERITO, AV. - CAGLIARI - MONTE - VALLE, MARIA R. DEL",Arecaceas,Trachycarpus,Exótico,98985.937647,97827.086964
-58.4744622674,-34.6486607265,28272,19,53,0,15,Álamo carolina,Populus deltoides,Árbol Latifoliado Caducifolio,S/D,"MORENO, PERITO, AV. - CAGLIARI - MONTE - VALLE, MARIA R. DEL",Salicáceas,Populus,Exótico,98976.687038,97848.85911599999
-58.501853596800004,-34.6327582582,28273,1,7,0,6,Ficus,Ficus benjamina,Árbol Latifoliado Perenne,"NELSON, ERNESTO, Prof.","JUSTO, JUAN B., AV.  E/ CORRO, MIGUEL C. DEL, CANONIGO, AV. Y HUGO, VICTOR",Moráceas,Ficus,Exótico,96464.854542,99612.345431
-58.5017180128,-34.6327056576,28274,12,45,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,"NELSON, ERNESTO, Prof.","JUSTO, JUAN B., AV.  E/ CORRO, MIGUEL C. DEL, CANONIGO, AV. Y HUGO, VICTOR",Bombacáceas,Ceiba,Nativo/Autóctono,96477.284961,99618.182689
-58.501632818500006,-34.6326633173,28275,11,24,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,"NELSON, ERNESTO, Prof.","JUSTO, JUAN B., AV.  E/ CORRO, MIGUEL C. DEL, CANONIGO, AV. Y HUGO, VICTOR",Cupresáceas,Cupressus,Exótico,96485.095968,99622.886091
-58.5201699753,-34.632988532,28276,7,28,22,11,Jacarandá,Jacarandá mimosifolia,Árbol Latifoliado Caducifolio,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Bignoniáceas,Jacarandá,Nativo/Autóctono,94785.369921,99585.995925
-58.5201406378,-34.632987374,28277,1,4,0,21,Limpiatubos,Callistemon speciosus,Árbol Latifoliado Perenne,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Mirtáceas,Callistemon,Exótico,94788.056836,99586.124639
-58.520066643,-34.633068628400004,28278,2,4,0,21,Limpiatubos,Callistemon speciosus,Árbol Latifoliado Perenne,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Mirtáceas,Callistemon,Exótico,94794.846526,99577.114623
-58.5200673159,-34.633095581,28279,4,8,0,21,Limpiatubos,Callistemon speciosus,Árbol Latifoliado Perenne,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Mirtáceas,Callistemon,Exótico,94794.78216900001,99574.122011
-58.5199536676,-34.633082293200005,28280,2,5,0,21,Limpiatubos,Callistemon speciosus,Árbol Latifoliado Perenne,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Mirtáceas,Callistemon,Exótico,94805.208044,99575.602228
-58.519799274700006,-34.6331320348,28281,6,27,4,11,Jacarandá,Jacarandá mimosifolia,Árbol Latifoliado Caducifolio,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Bignoniáceas,Jacarandá,Nativo/Autóctono,94819.36664,99570.09968300001
-58.5198265742,-34.633023759299995,28282,6,25,10,11,Jacarandá,Jacarandá mimosifolia,Árbol Latifoliado Caducifolio,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Bignoniáceas,Jacarandá,Nativo/Autóctono,94816.856708,99582.102311
-58.5195243872,-34.6330448138,28283,7,32,6,11,Jacarandá,Jacarandá mimosifolia,Árbol Latifoliado Caducifolio,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Bignoniáceas,Jacarandá,Nativo/Autóctono,94844.56250599999,99579.78545
-58.520041671,-34.6330721557,28284,1,4,0,21,Limpiatubos,Callistemon speciosus,Árbol Latifoliado Perenne,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Mirtáceas,Callistemon,Exótico,94797.131209,99576.72847999999
-58.520009075,-34.6330903801,28285,8,24,20,11,Jacarandá,Jacarandá mimosifolia,Árbol Latifoliado Caducifolio,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Bignoniáceas,Jacarandá,Nativo/Autóctono,94800.123821,99574.701226
-58.5199349782,-34.633023438,28286,7,31,8,11,Jacarandá,Jacarandá mimosifolia,Árbol Latifoliado Caducifolio,S/D,"JUSTO, JUAN B., AV. - ALVAREZ JONTE AV. - PORCEL DE PERALTA, MANUEL - LISBOA",Bignoniáceas,Jacarandá,Nativo/Autóctono,94806.913512,99582.134489
-58.521120406899996,-34.628924667199996,28287,9,20,0,6,Ficus,Ficus benjamina,Árbol Latifoliado Perenne,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Moráceas,Ficus,Exótico,94697.950831,100036.766199
-58.5212657346,-34.6288673562,28288,5,10,0,241,Casia (Rama negra),Senna corymbosa,Árbol Latifoliado Perenne,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Leguminosas,Senna,Nativo/Autóctono,94684.629549,100043.112658
-58.5211059662,-34.6288595001,28289,2,5,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Bombacáceas,Ceiba,Nativo/Autóctono,94699.27039199999,100043.99236599999
-58.521276605299995,-34.6288181324,28290,3,4,0,7,Arce negundo,Acer negundo,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Aceráceas,Acer,Exótico,94683.624169,100048.579411
-58.5212525833,-34.6287750552,28291,5,25,0,6,Ficus,Ficus benjamina,Árbol Latifoliado Perenne,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Moráceas,Ficus,Exótico,94685.823438,100053.354964
-58.5209784857,-34.628707218,28292,21,68,0,2,Plátano,Platanus x acerifolia,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Platanaceae,Platanus,Exótico,94710.957931,100060.895313
-58.5209812576,-34.6287723906,28293,21,58,0,2,Plátano,Platanus x acerifolia,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Platanaceae,Platanus,Exótico,94710.706586,100053.669146
-58.5209984292,-34.6288443172,28294,21,45,0,2,Plátano,Platanus x acerifolia,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Platanaceae,Platanus,Exótico,94709.13567999999,100045.68894400001
-58.5210677926,-34.6290079853,28295,21,58,0,2,Plátano,Platanus x acerifolia,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Platanaceae,Platanus,Exótico,94702.789221,100027.529272
-58.5211356872,-34.6290985474,28296,21,60,0,2,Plátano,Platanus x acerifolia,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Platanaceae,Platanus,Exótico,94696.568434,100017.475475
-58.521092576,-34.628270145900004,28297,12,50,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Bombacáceas,Ceiba,Nativo/Autóctono,94700.461768,100109.37943
-58.52112365520001,-34.6281135512,28298,12,55,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Bombacáceas,Ceiba,Nativo/Autóctono,94697.600771,100126.745016
-58.5208507962,-34.627942137800005,28299,6,37,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Bombacáceas,Ceiba,Nativo/Autóctono,94722.61786,100145.77397200001
-58.5207890561,-34.6279181889,28300,25,65,0,93,Kauri de corteza lisa,Agathis robusta,Árbol Latifoliado Perenne,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Araucariaceas,Agathis,Exótico,94728.273319,100148.435364
-58.5206693685,-34.627991983499996,28301,25,50,0,93,Kauri de corteza lisa,Agathis robusta,Árbol Latifoliado Perenne,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Araucariaceas,Agathis,Exótico,94739.251562,100140.25158200001
-58.5206375908,-34.628086199,28302,12,48,24,3,Paraíso,Melia azeradach,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Meliáceas,Melia,Exótico,94742.179094,100129.80561699999
-58.520700057,-34.6282132721,28303,15,50,14,3,Paraíso,Melia azeradach,Árbol Latifoliado Caducifolio,CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,Meliáceas,Melia,Exótico,94736.4571,100115.700237
-58.5276762672,-34.6209739934,28304,7,50,0,9,Ligustro,Ligustrum lucidum,Árbol Latifoliado Perenne,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Oleáceas,Ligustrum,Exótico,94096.225104,100918.39309700001
-58.527576088400004,-34.62059418,28305,7,18,0,1,Fresno americano,Fraxinus pennsylvanica,Árbol Latifoliado Caducifolio,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Oleáceas,Fraxinus,Exótico,94105.389651,100960.53558099999
-58.527261941400006,-34.620458409499996,28306,17,39,0,211,Álamo negro,Populus nigra,Árbol Latifoliado Caducifolio,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Salicáceas,Populus,Exótico,94134.182204,100975.61739500001
-58.52719830310001,-34.6205130704,28307,4,6,0,1,Fresno americano,Fraxinus pennsylvanica,Árbol Latifoliado Caducifolio,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Oleáceas,Fraxinus,Exótico,94140.027309,100969.555805
-58.527240749200004,-34.620550097199995,28308,7,9,0,1,Fresno americano,Fraxinus pennsylvanica,Árbol Latifoliado Caducifolio,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Oleáceas,Fraxinus,Exótico,94136.130573,100965.44258300001
-58.527254920699995,-34.6205449514,28309,17,35,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Bombacáceas,Ceiba,Nativo/Autóctono,94134.83166,100966.019877
-58.5272966621,-34.6205168946,28310,6,12,0,13,Fresno (Fresno común),Fraxinus excelsior,Árbol Latifoliado Caducifolio,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Oleáceas,Fraxinus,Exótico,94131.007086,100969.12283400001
-58.5273014316,-34.6206210083,28311,20,28,0,45,Casuarina,Casuarina cunninghamiana,Árbol Latifoliado Perenne,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Casuarinaceas,Casuarina,Exótico,94130.574115,100957.576948
-58.527364372700006,-34.6206515338,28312,15,29,0,25,Palo borracho rosado,Ceiba speciosa,Árbol Latifoliado Caducifolio,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Bombacáceas,Ceiba,Nativo/Autóctono,94124.801172,100954.18534400001
-58.527376316899996,-34.620726978,28313,10,24,0,1,Fresno americano,Fraxinus pennsylvanica,Árbol Latifoliado Caducifolio,VILLA REAL (Denominaci¢n usual),"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",Oleáceas,Fraxinus,Exótico,94123.718745,100945.814577
-58.4979952355,-34.617844583,28314,8,20,3,1,Fresno americano,Fraxinus pennsylvanica,Árbol Latifoliado Caducifolio,MONTE CASTRO,"MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ, ELPIDIO",Oleáceas,Fraxinus,Exótico,96818.065766,101266.909495
-58.4978472678,-34.617839667800006,28315,8,23,0,1,Fresno americano,Fraxinus pennsylvanica,Árbol Latifoliado Caducifolio,MONTE CASTRO,"MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ, ELPIDIO",Oleáceas,Fraxinus,Exótico,96831.637316,101267.452357
